image_path,class,split
train/oil/6936_jpg.rf.2366d2cdbd7ef37f2e8f50aafa00f6b4.jpg,oil,train
train/oil/1003_jpg.rf.e8539780c921f5ff429ece5bd78e7c81.jpg,oil,train
train/oil/117572155_164404771907517_4717111039099173130_n_jpg.rf.c5c8c55d001f30b1357fbf43e308a00b.jpg,oil,train
train/oil/51515_jpeg_jpg.rf.1f62324cee1a336b48dfd88b5bea8b38.jpg,oil,train
train/oil/GTY_oil_spill_1_kab_150520_12x5_992_jpg.rf.5a2390d183669b6cde745ec1af6bba9f.jpg,oil,train
train/oil/117402744_712631289314110_8897303166453679751_n_jpg.rf.a973c8dc5338ca4ff2b5b53684ae309d.jpg,oil,train
train/oil/tanker_jpg.rf.a506915fc4de6bab97b6832d73069b7f.jpg,oil,train
train/oil/12-3229658_jpg.rf.940004863642ab6635df9ad6c80a0bf5.jpg,oil,train
train/oil/2021-08-11-14-46-pic_32ratio_900x600-900x600-87574_jpg.rf.f8cc3344fe71c5f6d62de6fbc6ae1c0f.jpg,oil,train
train/oil/5328_jpg.rf.c9b53c2d701de8c94b20da994e157549.jpg,oil,train
train/oil/2_jpeg_jpg.rf.d938475761d26823700d96337efa34fb.jpg,oil,train
train/oil/52311_jpeg_jpg.rf.39a9499089f7abb4b9e06b9d14aba161.jpg,oil,train
train/oil/8592_jpg.rf.b831bcf9f0efc28a4b9dd3fd0be83689.jpg,oil,train
train/oil/8736_jpg.rf.fbe1b3a6f9a5387b65cf83509f38f926.jpg,oil,train
train/oil/a1b5198ca8d358ddc91c1f7ca4a390a2-e7b3df8d2521429058af50ff07f8cef7_jpg.rf.99299ec698a00acb902b3946343e8a1b.jpg,oil,train
train/oil/Train1-38-_jpg.rf.8da9073631c264cb63448f902ac6de27.jpg,oil,train
train/oil/istockphoto-1369921282-612x612_jpg.rf.f303896925980847baf01b9a688165de.jpg,oil,train
train/oil/burtynsky_oil_spill_10_jpg.rf.50e709a06fac27668ef442a2128b40e3.jpg,oil,train
train/oil/122892850_688042585480074_5670799609135903941_n_jpg.rf.e345b2a36418c17396c4d77ae9f306cb.jpg,oil,train
train/oil/9144_jpg.rf.25bee49865f6a29400e854e58f82658d.jpg,oil,train
train/oil/6744_jpg.rf.315a92a0d9b3f336c3f7e7fb12df6dd2.jpg,oil,train
train/oil/122427480_182400936793751_9020271021287258138_n_jpg.rf.9e6470d8e4ce9f0b72a482d2c73e4f07.jpg,oil,train
train/oil/117394772_670099046929384_7241195674311096143_n_jpg.rf.b0c911d44ce95d29d26e811bca319a71.jpg,oil,train
train/oil/razliv-nefti-u-mavrikija_jpg.rf.88a7c4aa2e3101c8d10216e976878cf0.jpg,oil,train
train/oil/Copy-of-IMG20230604100558_jpg.rf.e5cb68ed0eb3acc36277dc95ccd13c8a.jpg,oil,train
train/oil/1-9-_jpg.rf.27e2ac094dddc891848bc3cb62029be8.jpg,oil,train
train/oil/8453_jpeg_jpg.rf.3c25e0b009b289715e62b7ffdf7fb39d.jpg,oil,train
train/oil/eco_jpg.rf.a6356ca42e42ba22ce9518cabea26e29.jpg,oil,train
train/oil/oilspill-181125071552-thumbnail_jpg.rf.848097c63a96af4dacd6d25a130d7896.jpg,oil,train
train/oil/hgr_jpg.rf.88fe31999e9809e94380e16d73f581fe.jpg,oil,train
train/oil/hqdefault_jpg.rf.2feb038c72086a61584d386b6bce84f6.jpg,oil,train
train/oil/12333_jpeg_jpg.rf.c12c8ac376d76288bfaaf414b3a134dc.jpg,oil,train
train/oil/67_jpg.rf.709fc6cc0e62829c3d425fdef88641ee.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_be8f278e-d315-40a9-a98b-51112df19d37_jpg.rf.9a3356803778e58dcfab9de6f123caf5.jpg,oil,train
train/oil/4632_jpg.rf.a5e1c0d40a5c890eb151db0ab4134fe0.jpg,oil,train
train/oil/OIP-4-_jpg.rf.b6546c46cb65bd471c1fda52a5800907.jpg,oil,train
train/oil/117317147_1171616179875481_74227631758304440_n_jpg.rf.5e488b802b521acc9ce8422f381095e3.jpg,oil,train
train/oil/5760_jpg.rf.f3eee83d9c6aa980b951beb128575c4c.jpg,oil,train
train/oil/6528_jpg.rf.ff8019253fa913d13b778af09f302d35.jpg,oil,train
train/oil/12_jpg.rf.84495f786fa16b9599ba425c69966886.jpg,oil,train
train/oil/6168_jpg.rf.21b6f61fc515ec739f49454c07f3c3e0.jpg,oil,train
train/oil/eco_jpg.rf.d351586f52b0f2d64a9bd516bcf1d356.jpg,oil,train
train/oil/117223797_174997940900445_1403745318044176193_n_jpg.rf.db08f83f8fc62f25ba5c6ff81d194097.jpg,oil,train
train/oil/8280_jpg.rf.dc99c87905f2c0fb1c123d9498b6012a.jpg,oil,train
train/oil/9f4da249d308d5487ae155a8b0ffdd50_jpg.rf.9a35cd0e3bbae0fe557cd8e52790f62a.jpg,oil,train
train/oil/117536352_223729965661888_4203326571010316604_n_jpg.rf.b5da74693abc3d60afce67723e98c0f0.jpg,oil,train
train/oil/gettyimages-645910905-612x612_jpg.rf.2791dcd620bb061997ab74f885b3db9a.jpg,oil,train
train/oil/train3-43-_jpg.rf.489bd2e7196469e9703466f5bc3082d5.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_4d194df5-32b2-408c-a243-da6a74ebe3f1_jpg.rf.96e912e8544af9e838da71130e645732.jpg,oil,train
train/oil/img-13-_jpg.rf.b7b6181d47fb780b56f758151abd442b.jpg,oil,train
train/oil/117860227_321701398879290_7085186230574742100_n_jpg.rf.25a7573fd50c45cf439dda7ee3041f55.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_9be70618-21b3-4e79-ab28-83eaa6ad3fdb_jpg.rf.4d07227693cb78105a3c0489886794be.jpg,oil,train
train/oil/117368921_608417786770699_2180587278732026292_n_jpg.rf.4d3b8c24df6d3bdd7dd6235f890f3be1.jpg,oil,train
train/oil/15Greece-oil1-videoSixteenByNineJumbo1600_jpg.rf.c3741e4c22ef273c176e44426408f6b2.jpg,oil,train
train/oil/oilspill-181125071552-thumbnail_jpg.rf.3d37b9d0d64aae3b6b211148b8c5e5a0.jpg,oil,train
train/oil/gTT2w9BlLE6Z0oF-XZl3Lg_jpg.rf.fc1258a43e6892fd0e057a3fc925c3ba.jpg,oil,train
train/oil/6120_jpg.rf.6376962dbd33cade8facb21dcd94b608.jpg,oil,train
train/oil/3840_jpg.rf.c3d6346034cdcd680656d1dfba517eca.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_efb1146a-5cb9-4515-b2e8-31c74710b4f0_jpg.rf.bddfef4d5c31c4b2fe820922ba227ade.jpg,oil,train
train/oil/6120_jpg.rf.8739711f1d0fa8c631bb220f1b6efea1.jpg,oil,train
train/oil/8496_jpg.rf.22961cd6463c593cb13c6f17330e4967.jpg,oil,train
train/oil/samye-krupnye-razlivy-nefti-pohozhie-na-katastrofu-v-norilske-4_jpg.rf.ea8854108bb3ed16378e88c8ac93d15d.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_cae7a9ed-e51b-4eb7-afb4-5bde92d2430f_jpg.rf.583882a9a01b8cd202d6383b4ff8f8bc.jpg,oil,train
train/oil/35_jpg.rf.bc4a3adfb62a5a615552c934a9b30cca.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_65b289d2-e38a-4a5e-9a11-aa9cbc9b4b73_jpg.rf.130d0e90f29cacf36ba7450a604c6d6d.jpg,oil,train
train/oil/IMG20230604100619_01_jpg.rf.ccbc843abf085cb041d6ac1d6e63fb50.jpg,oil,train
train/oil/6096_jpg.rf.1f288cdea34d1d3446842b3e0a9f71da.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_cae7a9ed-e51b-4eb7-afb4-5bde92d2430f_jpg.rf.b64f43d1a5cdafc46bb8b943a0988824.jpg,oil,train
train/oil/5640_jpg.rf.b99594aabfe01ee14463d8c4e306f9b7.jpg,oil,train
train/oil/12355_jpeg_jpg.rf.cb5806acb4c4518021093c2d667c6e4e.jpg,oil,train
train/oil/6240_jpg.rf.e5c04fc0d6cf3eb713bd663e8f5a5a05.jpg,oil,train
train/oil/117860227_321701398879290_7085186230574742100_n_jpg.rf.6ec4578b1469bc5e16b7628dd2b92108.jpg,oil,train
train/oil/3720_jpg.rf.1c5613f4f62cf38d968c74650c7e6d28.jpg,oil,train
train/oil/481ec173894f39684fa1351692e3f90f_jpg.rf.1037e8702abb3cbd671c2a073b420130.jpg,oil,train
train/oil/Oil-Pollution_original_oil-1-jpg_e676bc44-8c41-4586-ad96-8a07e167f8af_jpg.rf.a20facfce3b0a82010f9dec57c027ddc.jpg,oil,train
train/oil/6456_jpg.rf.9d57d906803b40e49b5ce0ca5977f841.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_62036c89-d616-444c-a0c8-49a9411de6d9_jpg.rf.713901d9ee6e1dc2d3a2aae1560bc4b4.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_5811b6ef-d1cb-46b4-8a02-23b8b73163e1_jpg.rf.45e16fe9a04336019b0287051b34aa56.jpg,oil,train
train/oil/Oil-Pollution_original_oil-17-jpg_fee43e67-6a2d-45f4-9624-ce1f42bf4eee_jpg.rf.b56ace90a903f3410cc4aebdc62dac0b.jpg,oil,train
train/oil/122892850_688042585480074_5670799609135903941_n_jpg.rf.5734d99cff23cc64a0e6fbbdd53d3a59.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_ca362561-30e3-4ef6-a6fc-3404f1648388_jpg.rf.bc7de3dbae55eeb52c715aa1ae1d48a7.jpg,oil,train
train/oil/42_jpg.rf.77b41c05972800593b3c0f7fe89b8b3b.jpg,oil,train
train/oil/130730061125-06-thailand-oil-0730-horizontal-large-gallery_jpg.rf.a8a1c1be04cce7bf8054af34486d357b.jpg,oil,train
train/oil/112355_JPG_jpg.rf.07338db1588c397b5b63851327538c06.jpg,oil,train
train/oil/288_jpg.rf.76494ff0b29e581bd42bde4aef42145a.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_5811b6ef-d1cb-46b4-8a02-23b8b73163e1_jpg.rf.47efeb35fcc5ab872ccbd1ef3f001260.jpg,oil,train
train/oil/12314561_jpg.rf.ebeef2242f882c67755e9233a4fc2207.jpg,oil,train
train/oil/23_jpg.rf.fe2e87b53a49fa833bb240e11eb240f0.jpg,oil,train
train/oil/77222_jpg.rf.d89eb94aa7bee36b3a0c0cf2e12224e1.jpg,oil,train
train/oil/3768_jpg.rf.d465797f2153696cc0b5fa221dda156d.jpg,oil,train
train/oil/tqtqwtz_jpg.rf.598bf9dd0e4a130e9df5df7e4096d261.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_9be70618-21b3-4e79-ab28-83eaa6ad3fdb_jpg.rf.d5cbe0b8dba0a1f54d58790541e366cb.jpg,oil,train
train/oil/34_jpg.rf.c6ad9945d16551ba34afd049ae71093f.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_4d194df5-32b2-408c-a243-da6a74ebe3f1_jpg.rf.c9cc03ecb9d5c00e94cb00fc145f6029.jpg,oil,train
train/oil/7752_jpg.rf.dccccd47472b661605d1c40ecaf3f3b1.jpg,oil,train
train/oil/117690795_3175281525841984_3107217571586440267_n_jpg.rf.1da078f21b6eb90ab41bec4ec86230f1.jpg,oil,train
train/oil/117231433_3463066217071772_2783303239678754220_n_jpg.rf.9831cb9ae7ccc2280213f96c09d1a73b.jpg,oil,train
train/oil/gettyimages-1227973373-612x612_jpg.rf.f85c89fbe78abe2f4a06c864520590f8.jpg,oil,train
train/oil/3864_jpg.rf.55b6f22aa9fd218babf2ccb93badfd3a.jpg,oil,train
train/oil/117293680_186262506206186_4500219259598545750_n_jpg.rf.376c6014ada151c3b319d376c029f370.jpg,oil,train
train/oil/BV-Acharya-29_jpg.rf.44ff59780dbc371b40393640a1ca86f0.jpg,oil,train
train/oil/Train1-12-_jpg.rf.661a5f8c4a55b8eea5af2bd304cdf5da.jpg,oil,train
train/oil/7128_jpg.rf.03e06e20c1bae673f71b8ac30c2db775.jpg,oil,train
train/oil/122427480_182400936793751_9020271021287258138_n_jpg.rf.e2d88f835d2184c3bbd5106c9edc8959.jpg,oil,train
train/oil/960x0-2-_jpg.rf.df3a26f6ba464db2e378941dd0e4e210.jpg,oil,train
train/oil/5832_jpg.rf.d9821ceaa38b8cf2af4285fd1c0e28a3.jpg,oil,train
train/oil/Oil-Pollution_original_oil-1-jpg_e676bc44-8c41-4586-ad96-8a07e167f8af_jpg.rf.a412445480a7b0b49ffd1ebcad5236b5.jpg,oil,train
train/oil/5256_jpg.rf.26ebb0a072f7e20bd135bd2e997d414f.jpg,oil,train
train/oil/IMG_1044_JPG_jpg.rf.b0a5e813607b9ee99bdc7b1fb99c3d68.jpg,oil,train
train/oil/308857_jpg.rf.325190a2462b53cf04c5308021193f19.jpg,oil,train
train/oil/Oil-Pollution_original_oil-16-jpg_59b24a91-9eaa-4c9a-8c5f-5e2ccc7d1009_jpg.rf.266bfe270047f19d6c12e9e51c8b0608.jpg,oil,train
train/oil/gTT2w9BlLE6Z0oF-XZl3Lg_jpg.rf.d1b2a492a8f59ba59c9caa7e36c43e5c.jpg,oil,train
train/oil/6960_jpg.rf.bddf3e6f10371abd549fa2d3d182b525.jpg,oil,train
train/oil/8952_jpg.rf.67a2d5277c49e104d6866af02936f5c9.jpg,oil,train
train/oil/6432_jpg.rf.7bac4011318819cadab242d7e0862495.jpg,oil,train
train/oil/7236j_jpeg_jpg.rf.a10470fe9260ce717156364399354ce4.jpg,oil,train
train/oil/117413978_382269599405743_8296780881499884029_n_jpg.rf.77294d2ed55a94a0e110a3489b7d7003.jpg,oil,train
train/oil/10_jpg.rf.ae21f8d50420db48e7b4e0ff834704bb.jpg,oil,train
train/oil/50_jpg.rf.c86867368a5003e2be5bfb8b1b08b8f6.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_a324d9a5-769c-44ee-a55c-611a17277c8c_jpg.rf.ade0a09193b5c16238a82fac750c3d60.jpg,oil,train
train/oil/123565796_3415987145121713_1287739720612952794_n_jpg.rf.fa5f6a2453fbe34cdd66e057508b938c.jpg,oil,train
train/oil/117317359_148331726903130_648739577865344164_n_jpg.rf.f55f10a13370621c6d420eb5a427b8d6.jpg,oil,train
train/oil/2241005_jpg.rf.8cfaa64d03204eb28ea66da243f8a2d1.jpg,oil,train
train/oil/4_jpg.rf.03e4f7eed19605bbc0af3bce6803cce7.jpg,oil,train
train/oil/R-15-_jpg.rf.31d3f09bc5a0ba45cda63b69a3f178af.jpg,oil,train
train/oil/train3-96-_jpg.rf.0fef61b017c736cb69b4aa49a24a8870.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_ca362561-30e3-4ef6-a6fc-3404f1648388_jpg.rf.967f99c8100054525ecd9b546c4a1471.jpg,oil,train
train/oil/3672_jpg.rf.0c908c66def5b26636d11a2f955e3ef0.jpg,oil,train
train/oil/1_jpg.rf.8b125ded974d1391922ab57a05d71d76.jpg,oil,train
train/oil/8fe51856cc1fa0f47d087c20d9c54b26_jpg.rf.f747fc0778d50c1c1a2e9db221b72cfc.jpg,oil,train
train/oil/5717aa691900002e0056bb1e_jpeg_jpg.rf.e257a053812fc85ccd5b8598cb5b67bb.jpg,oil,train
train/oil/fgn_jpg.rf.73164157b868ea16da9387373af7d62f.jpg,oil,train
train/oil/oil2-1-_jpg.rf.755578c1a581c1017a0bd8c789a68a24.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_4d194df5-32b2-408c-a243-da6a74ebe3f1_jpg.rf.aeb01682f49573160410d42561026d98.jpg,oil,train
train/oil/erteh_jpg.rf.0dc089f75c9f94997f830a9fce447f9b.jpg,oil,train
train/oil/117141621_319334862447494_5714098687389371600_n_jpg.rf.e981aa6712ae37ddcf5cfdfc0834b277.jpg,oil,train
train/oil/118143882_309684593437240_3180745817506920914_n_jpg.rf.c2c1bb7377995a80afce8f05de73240b.jpg,oil,train
train/oil/Screenshot-67-_png_jpg.rf.6e2e7a23062a4feaa5430bd1c4a38477.jpg,oil,train
train/oil/8712_jpg.rf.dbbaf3ca21857662e7eda0a735364f5e.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_6523323e-bd79-489f-b142-05669b7db508_jpg.rf.7d5a872d6dbadc4fed6f753bc3e5b85c.jpg,oil,train
train/oil/wet_desert_by_blaisjocelyn-d91ul0c_jpg.rf.1a88ff6fae5f80f389390d08ca4f6eba.jpg,oil,train
train/oil/7126_jpeg_jpg.rf.4293b9ff81dda656f67b8c3feb4455bb.jpg,oil,train
train/oil/Train1-246-_jpg.rf.91bda023b572a5dbaa436f1d739e7bd3.jpg,oil,train
train/oil/7608_jpg.rf.7ac6a274846af3bf209ae726622ec5d4.jpg,oil,train
train/oil/R-68-_jpg.rf.3f8f244a8dba28461a9b2b9b06a4db13.jpg,oil,train
train/oil/4752_jpg.rf.018ee5a088ccb8ab731aeed30b8e1ddb.jpg,oil,train
train/oil/Oil-Pollution_original_oil-16-jpg_5f4b748e-80fa-455d-a0af-fa7a869fad81_jpg.rf.739fcb09cd8cb7e7f64d58d1c934fbff.jpg,oil,train
train/oil/117232678_601837047145395_7000580585914329995_n_jpg.rf.4656d10087f56ef6bd8f9af211fd1601.jpg,oil,train
train/oil/0a3afeb3a1b14ded88a65487f2126e57_jpeg_jpg.rf.3b1b902bbd4408283a2deac16138043a.jpg,oil,train
train/oil/Image_1_jpg.rf.a9c5d6f808958b60bef219df1b111744.jpg,oil,train
train/oil/1231366_jpg.rf.b2f9d578e165008cc53a46135aa5b06c.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_4d194df5-32b2-408c-a243-da6a74ebe3f1_jpg.rf.e2ba0320693e01a692e228d5346c22f6.jpg,oil,train
train/oil/Train1-300-_jpg.rf.772af30d725623d6b3e268318fd432cd.jpg,oil,train
train/oil/train3-15-_jpg.rf.71ba47ffa617e6623b9abc86675ca193.jpg,oil,train
train/oil/11664370773_9fd61426b6_b_jpg.rf.1300944d2586b1f145a50dfd12377efb.jpg,oil,train
train/oil/6096_jpg.rf.b64d6a4732ab765c4542b8a1a190db21.jpg,oil,train
train/oil/train3-42-_jpg.rf.59257d9cf38c603dff44b2b20b7be46f.jpg,oil,train
train/oil/117368921_608417786770699_2180587278732026292_n_jpg.rf.b1482376eea6afbfe205aafb0d10ab98.jpg,oil,train
train/oil/Oil-Pollution_original_oil-16-jpg_59b24a91-9eaa-4c9a-8c5f-5e2ccc7d1009_jpg.rf.fb449a906f1fe5835cf74bdd758102a8.jpg,oil,train
train/oil/7128_jpg.rf.6afbcf6e3e0ecc62011a23dfd6680d24.jpg,oil,train
train/oil/images_jpg.rf.8e1a64bb9e7caaf3624ca674fa9b6f05.jpg,oil,train
train/oil/4E355A0E-634A-429B-B9B2-1164D60D0ED6_jpeg_jpg.rf.9a445348f573c8ae3a08f2a12311548c.jpg,oil,train
train/oil/6696_jpg.rf.626dc38d2acd5dfec38965157ed7a3a9.jpg,oil,train
train/oil/1279770610_doseng-org_oil-spill-in-dalian-09_jpg.rf.c677fbe4912990b3b242e3dbc9d25902.jpg,oil,train
train/oil/117437831_282115993084998_5098811107791070637_n_jpg.rf.5e1957bdf290a9304336e2ab53da7a98.jpg,oil,train
train/oil/Train1-296-_jpg.rf.01ff27cf978b8811f534e422fa928275.jpg,oil,train
train/oil/samye-krupnye-razlivy-nefti-pohozhie-na-katastrofu-v-norilske-4_jpg.rf.65f9039ec7e1d77032b715400162fbfb.jpg,oil,train
train/oil/Deal-Kent_jpg.rf.2212bb3a55ca3e3162c6149383bea8e7.jpg,oil,train
train/oil/117845736_203742361177531_3272063233282259934_n_jpg.rf.e7d09301b59e734fa7ff3aad49c17a23.jpg,oil,train
train/oil/101300494-jpg-0_jpg.rf.0d423a4b7bc840b1bb43e097cc07597e.jpg,oil,train
train/oil/Oil-Pollution_original_oil-1-jpg_e676bc44-8c41-4586-ad96-8a07e167f8af_jpg.rf.543844dce752b455599532b36b041fcf.jpg,oil,train
train/oil/4992_jpg.rf.a187f999d89608aa6a640a8cd654e732.jpg,oil,train
train/oil/6672_jpg.rf.71da6b7bce5473ed01ed9599444b8632.jpg,oil,train
train/oil/8256_jpg.rf.ce0d19d5ba6a39e93f802b2f7c4657b8.jpg,oil,train
train/oil/u3BOSB2L4Po_jpg.rf.e90e2605abc8891b9ce8f47859a8a973.jpg,oil,train
train/oil/150208-A-ZZ999-001_jpg.rf.f575c7efaa00db1ef18d1a433e90ef61.jpg,oil,train
train/oil/122083438_1053787008425507_125951097846762870_n_jpg.rf.77dc79f8d9a7c38c99df0e85c2ac4c37.jpg,oil,train
train/oil/180_jpg.rf.44c07c8efabb69f78644eeba040c9969.jpg,oil,train
train/oil/7728_jpg.rf.775ee055183c5c775386f900639ae3d7.jpg,oil,train
train/oil/6384_jpg.rf.79ddb088661dd9fd36b0c58b19031646.jpg,oil,train
train/oil/2241005_jpg.rf.0851d8aef54bb37e28e90d8abdbfbf99.jpg,oil,train
train/oil/Oil-Pollution_original_oil-16-jpg_2e565469-35f2-45e8-be2c-5cb1f4551ebe_jpg.rf.47626a0414b5ea07f238d37e16246bd5.jpg,oil,train
train/oil/oil2-1-_jpg.rf.334bb14c859134d076e1c2dccae3fa1b.jpg,oil,train
train/oil/1_jpg.rf.f1c9179b822dd3257a02f14abe45bd0c.jpg,oil,train
train/oil/3888_jpg.rf.06aea8f135e7ba7629b01cba47aadc73.jpg,oil,train
train/oil/29_jpg.rf.061961ad89f1aeb354d324d85b346853.jpg,oil,train
train/oil/persidian2_jpg.rf.054e17d5d3a96bf399fe6490b0fe5b33.jpg,oil,train
train/oil/51255_jpeg_jpg.rf.d5b70a6b0e8d8fb3d1c3efb51958199c.jpg,oil,train
train/oil/6_jpeg_jpg.rf.ad83f514c77ed96dd9895e0d269f7250.jpg,oil,train
train/oil/6600_jpg.rf.9926086e95e8ece6e1a40b0e3983a6de.jpg,oil,train
train/oil/Oil-Pollution_original_oil-16-jpg_5f4b748e-80fa-455d-a0af-fa7a869fad81_jpg.rf.58dadc04e25e474dfbf0c23861610c35.jpg,oil,train
train/oil/12_jpg.rf.252cb55734d1539257267056efeceee3.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_62036c89-d616-444c-a0c8-49a9411de6d9_jpg.rf.6244e5333a35402131294dc8d9297ab8.jpg,oil,train
train/oil/R-71-_jpg.rf.1f627270c35aa9a47a0970a837f6e592.jpg,oil,train
train/oil/5016_jpg.rf.aacd7363c3b5ce8c1f91b59282310d60.jpg,oil,train
train/oil/2023-04-27-173541_jpg.rf.a377df5148bc6b41bdd6e3c02efc9734.jpg,oil,train
train/oil/persidian2_jpg.rf.6aceb7c3d3d5069a818bb8c1a20998b7.jpg,oil,train
train/oil/2021-08-11-14-46-pic_32ratio_900x600-900x600-87574_jpg.rf.85ef654579f679888c01b0a734a61370.jpg,oil,train
train/oil/7272_jpg.rf.8a2a84e05268e9c3f68beaa24bb5bc14.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_efb1146a-5cb9-4515-b2e8-31c74710b4f0_jpg.rf.21c6f9fb480cfbf39222a29ffc9e5ebb.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_5811b6ef-d1cb-46b4-8a02-23b8b73163e1_jpg.rf.966c2d998cff33c8848b23c3375342ee.jpg,oil,train
train/oil/24_jpg.rf.3c8aca8df1b89a4eeb87bc3023f24ddf.jpg,oil,train
train/oil/train3-101-_jpg.rf.23fac438ccca1b582163107b8d1a0edc.jpg,oil,train
train/oil/Image_18_jpg.rf.603226138538c984c3bdccc119e55090.jpg,oil,train
train/oil/1_jpg.rf.e04e4071b8605a7a533c3770c6acdc75.jpg,oil,train
train/oil/Oil-Pollution_original_oil-8-jpg_b1edb23d-7bca-4905-8f10-f1680b85f74d_jpg.rf.a6a5e8b2bc087d0f8cdabe6d5422db85.jpg,oil,train
train/oil/122892850_688042585480074_5670799609135903941_n_jpg.rf.4f658d01be0f820fe258e5c4170060d8.jpg,oil,train
train/oil/Copy-of-IMG20230604100622_jpg.rf.818a1fce028e504ac2506415edb47aa5.jpg,oil,train
train/oil/51515aa_jpg.rf.3c054376e448816d7ecb8d826c1bdd9f.jpg,oil,train
train/oil/7920_jpg.rf.acd8a1c734748087eebfebc23a88c2ce.jpg,oil,train
train/oil/39_jpg.rf.ff4ca2c33a3346965e1957d44a2537ac.jpg,oil,train
train/oil/6E64BCB3-8C88-4EA2-B79E-05E138DD5430_jpeg_jpg.rf.4ed146f28b251b5ed9f7037b8d8c9f3c.jpg,oil,train
train/oil/9120_jpg.rf.8635160bc01f9cb5be373ee3449fa6f8.jpg,oil,train
train/oil/GTY_oil_spill_1_kab_150520_12x5_992_jpg.rf.e78c9ace3a62df5e098c5dfc2c35714a.jpg,oil,train
train/oil/1012_jpg.rf.aeac89cdccb6fb9affb4d16f308c5d14.jpg,oil,train
train/oil/1019_jpg.rf.5cdbcc89a6ab6d5d61056b163c1bcf72.jpg,oil,train
train/oil/utechka-nefti-1-6-990x660_jpg.rf.a6585faaca8eeb22f933c8a84bda1800.jpg,oil,train
train/oil/BV-Acharya-29_jpg.rf.bf98d14769defde8a3d7fc8f7cbeabcd.jpg,oil,train
train/oil/gettyimages-112839474-612x612_jpg.rf.120243c2867b582922566972eb33439a.jpg,oil,train
train/oil/9f4da249d308d5487ae155a8b0ffdd50_jpg.rf.61c6f2a4c793188c948d1402f8ddc655.jpg,oil,train
train/oil/BV-Acharya-29_jpg.rf.0d1100ef20dbbb6e730c6b77b6b91e5b.jpg,oil,train
train/oil/8184_jpg.rf.4fabafe7c0e5c8024e4c493607c9da39.jpg,oil,train
train/oil/6864_jpg.rf.3b72ce00071f10e2cac86860924896f6.jpg,oil,train
train/oil/Oil-Pollution_original_oil-2-jpg_5811b6ef-d1cb-46b4-8a02-23b8b73163e1_jpg.rf.89278f5aaefeb7a02869e41fdf207261.jpg,oil,train
train/oil/Image_2_jpg.rf.d74ae4ed1e0bf89d9e1921d18b4e8291.jpg,oil,train
train/oil/oil-spill_jpg.rf.fe7e707bb0e56cc54535841bfc91d795.jpg,oil,train
train/oil/1006_jpg.rf.c3d701b90682bea26036f2d7e183274d.jpg,oil,train
train/oil/OIP-15-_jpg.rf.3833025e759d89329e80607665882a82.jpg,oil,train
train/oil/sdhshs_jpg.rf.61fa642527670a216e3925469d85e841.jpg,oil,train
train/oil/4728_jpg.rf.daf44829f17a57f856d9c321ef3da08b.jpg,oil,train
train/oil/Oil-Pollution_original_oil-4-jpg_b98b03a6-0aea-4e93-9deb-093591f22702_jpg.rf.e3fb298e0477bfa6881909a264b4f0c1.jpg,oil,train
train/oil/109_jpg.rf.31f15654cedfbc57996d56449cde16eb.jpg,oil,train
train/oil/3336_jpg.rf.97a8acea47dd8e9ed2f88ff1677824f2.jpg,oil,train
train/oil/Screenshot-2023-04-27-174650_jpg.rf.1c6b2995e4fd9f4dc373fac1f2a5bcf1.jpg,oil,train
train/oil/7056_jpg.rf.8ad84aee749bf92911e8f36935ba3f24.jpg,oil,train
train/oil/Train1-304-_jpg.rf.da004a75a890dd73819404706f2e0048.jpg,oil,train
train/oil/9_jpg.rf.27facb53992ac2ebb3ed3af7f2f619ae.jpg,oil,train
train/oil/6792_jpg.rf.9bac1cbb11760d00b533fd0518699fbc.jpg,oil,train
train/oil/Image_99_jpg.rf.6433f4527d8d312155c2e76431aeebe2.jpg,oil,train
train/oil/117342277_775772256559059_1456781199101428111_n_jpg.rf.53472ad490f496e8ccac0c70a5da60ee.jpg,oil,train
